league,outcome,odds_bucket,edge_bucket,draw_risk_bucket,n,model_logloss,market_logloss,model_minus_market_logloss,avg_p_model,actual_win_rate,avg_p_market,calibration_gap,avg_edge,avg_ev,avg_odds,roi,profit,hit_rate,clv,status
140,Away,4.00+,0.02-0.05,0.26-0.30,1,0.22260067534793043,0.1873502738278443,0.03525040152008613,0.1995655813199153,0.0,0.17084674517010814,0.1995655813199153,0.028718836149807164,0.10998376330136894,5.562,-1.0,-1.0,0.0,,BLOCKED
140,Away,4.00+,0.05-0.08,0.30-0.34,1,0.2958494465597569,0.1971252828718683,0.09872416368788861,0.2561005837938306,0.0,0.1789122413638828,0.2561005837938306,0.07718834242994779,0.35989409994524046,5.31,-1.0,-1.0,0.0,,BLOCKED
140,Away,<1.55,0.08-0.12,0.26-0.30,1,1.2542086671280757,0.9802843925192471,0.2739242746088285,0.714698472603958,0.0,0.62479562164153,0.714698472603958,0.089902850962428,0.09205926613884796,1.528,-1.0,-1.0,0.0,,BLOCKED
140,Away,<1.55,<-0.02,0.26-0.30,1,0.762179272436752,1.0173153111925588,-0.2551360387558068,0.5333516358230147,0.0,0.6384356739595667,0.5333516358230147,-0.10508403813655198,-0.1786384808325573,1.54,-1.0,-1.0,0.0,,BLOCKED
140,Draw,2.40-3.20,0.02-0.05,0.30-0.34,1,0.40036368152848045,0.3536043443859612,0.04675933714251923,0.32992369265895705,0.0,0.29784727692923785,0.32992369265895705,0.0320764157297192,0.05245657958207306,3.1900000000000004,-1.0,-1.0,0.0,,BLOCKED
140,Draw,2.40-3.20,0.02-0.05,0.34+,1,0.3888597544736573,0.3538878178126792,0.03497193666097809,0.32217067412118616,0.0,0.29804629035888397,0.32217067412118616,0.024124383762302193,0.027724450446583893,3.19,-1.0,-1.0,0.0,,BLOCKED
140,Draw,3.20-4.00,0.05-0.08,0.26-0.30,1,0.3809801153402961,0.2802591768338073,0.10072093850648878,0.31680852548518296,0.0,0.24441211479962965,0.31680852548518296,0.0723964106855533,0.24822559041162084,3.94,-1.0,-1.0,0.0,,BLOCKED
140,Draw,3.20-4.00,0.05-0.08,0.34+,1,0.37444095723220355,0.3042010801945131,0.07023987703769047,0.31232638968946697,0.0,0.26228748783990363,0.31232638968946697,0.05003890184956333,0.1712239613355011,3.75,-1.0,-1.0,0.0,,BLOCKED
140,Draw,3.20-4.00,0.08-0.12,0.26-0.30,1,0.41944550236219624,0.2782391316514988,0.14120637071069747,0.34258874824644237,0.0,0.24288425047438325,0.34258874824644237,0.09970449777205911,0.35322555557344737,3.95,-1.0,-1.0,0.0,,BLOCKED
140,Draw,4.00+,-0.02-0.02,0.34+,1,0.30439972153869016,0.28323511327659956,0.0211646082620906,0.2624340134914274,0.0,0.24665735382159248,0.2624340134914274,0.015776659669834936,0.04973605396570968,4.0,-1.0,-1.0,0.0,,BLOCKED
140,Draw,4.00+,0.08-0.12,0.26-0.30,1,0.38109417669044965,0.26235757395202763,0.11873660273842201,0.3168864467831908,0.0,0.23076408420165775,0.3168864467831908,0.08612236258153302,0.35310512776422454,4.27,-1.0,-1.0,0.0,,BLOCKED
140,Draw,4.00+,0.08-0.12,<=0.22,1,0.2313259679301649,0.125322481925241,0.1060034860049239,0.20651922541074277,0.0,0.11778764083304881,0.20651922541074277,0.08873158457769396,0.6521538032859422,8.0,-1.0,-1.0,0.0,,BLOCKED
140,Home,1.55-1.70,0.02-0.05,0.34+,1,1.0719430912153092,0.9797165882374697,0.09222650297783952,0.6576573323053924,0.0,0.6245825184942421,0.6576573323053924,0.033074813811150294,0.03909858504252006,1.58,-1.0,-1.0,0.0,,BLOCKED
140,Home,1.70-2.00,-0.02-0.02,0.30-0.34,1,0.67338913796053,0.6577195167065553,0.015669621253974753,0.4900227376884696,0.0,0.4819686496830095,0.4900227376884696,0.008054088005460092,-0.03563525222909181,1.968,-1.0,-1.0,0.0,,BLOCKED
140,Home,1.70-2.00,0.08-0.12,0.26-0.30,1,1.0260099012212225,0.8206760277816653,0.20533387343955722,0.6415657006758669,0.0,0.5598659889094271,0.6415657006758669,0.08169971176643986,0.10349300516249116,1.72,-1.0,-1.0,0.0,,BLOCKED
140,Home,2.00-2.40,-0.02-0.02,0.30-0.34,1,0.5936778519523173,0.5900618543872883,0.00361599756502895,0.44770770446350666,0.0,0.44570700177965084,0.44770770446350666,0.002000702683855826,-0.04548717408380376,2.132,-1.0,-1.0,0.0,,BLOCKED
140,Home,2.00-2.40,0.12+,0.26-0.30,1,1.0378567893137876,0.6688492521283841,0.36900753718540347,0.6457869778386179,0.0,0.48770223571914756,0.6457869778386179,0.15808474211947038,0.30448969523400815,2.02,-1.0,-1.0,0.0,,BLOCKED
140,Home,2.40-3.20,<-0.02,0.26-0.30,1,0.16438661606633753,0.3566844196361417,-0.1922978035698042,0.15158605199822522,0.0,0.3000066329567606,0.15158605199822522,-0.1484205809585354,-0.5228071083095871,3.1479999999999997,-1.0,-1.0,0.0,,BLOCKED
140,Home,3.20-4.00,<-0.02,0.34+,1,0.23271827058124428,0.35413432613837104,-0.12141605555712676,0.20762322206970432,0.0,0.2982193064667292,0.20762322206970432,-0.09059608439702485,-0.3356056893769461,3.2,-1.0,-1.0,0.0,,BLOCKED
140,Home,4.00+,-0.02-0.02,0.34+,1,0.23753255747216107,0.2485124359770775,-0.01097987850491644,0.2114287833223003,0.0,0.22003983879186548,0.2114287833223003,-0.008611055469565171,-0.05491333854931768,4.47,-1.0,-1.0,0.0,,BLOCKED
140,Home,4.00+,-0.02-0.02,<=0.22,1,0.07232052079743069,0.06487999288410243,0.007440527913328263,0.06976731090027416,0.0,0.06282007511095937,0.06976731090027416,0.00694723578931479,0.04650966350411245,15.0,-1.0,-1.0,0.0,,BLOCKED
140,Home,4.00+,0.12+,0.26-0.30,1,0.3296583539439021,0.16240731612637715,0.16725103781752493,0.28083060714801505,0.0,0.14990512333965844,0.28083060714801505,0.1309254838083566,0.7973158857472964,6.4,-1.0,-1.0,0.0,,BLOCKED
140,Home,4.00+,0.12+,0.30-0.34,1,0.4572211551290978,0.23112657690464927,0.2260945782244485,0.3669596755339346,0.0,0.20636099669120134,0.3669596755339346,0.16059867884273327,0.688014507456099,4.6,-1.0,-1.0,0.0,,BLOCKED
39,Away,1.55-1.70,-0.02-0.02,0.30-0.34,1,0.7993385216895872,0.8341643035785521,-0.0348257818889649,0.5503737161943532,0.0,0.5657627796668286,0.5503737161943532,-0.015389063472475484,-0.08087589395543027,1.67,-1.0,-1.0,0.0,,BLOCKED
39,Away,1.70-2.00,0.02-0.05,0.30-0.34,1,0.8421640646705888,0.7665852093901746,0.07557885528041419,0.5692227159032501,0.0,0.5354031363852368,0.5692227159032501,0.03381957951801329,-0.0038602471693123253,1.75,-1.0,-1.0,0.0,,BLOCKED
39,Away,2.00-2.40,0.05-0.08,0.30-0.34,1,0.704141541945044,0.590613987456913,0.11352755448813101,0.505467072139441,0.0,0.44601296080141006,0.505467072139441,0.05945411133803091,0.08675420509979803,2.15,-1.0,-1.0,0.0,,BLOCKED
39,Away,2.40-3.20,0.02-0.05,0.34+,1,0.4729301870851546,0.4393779601126853,0.03355222697246929,0.37682642477719097,0.0,0.35556283794854987,0.37682642477719097,0.0212635868286411,0.005372901305545463,2.668,-1.0,-1.0,0.0,,BLOCKED
39,Away,3.20-4.00,-0.02-0.02,0.30-0.34,1,0.2720537413105088,0.29429557759609243,-0.022241836285583627,0.23818668085642333,0.0,0.25494376303772787,0.23818668085642333,-0.016757082181304533,-0.10918181359697676,3.7399999999999998,-1.0,-1.0,0.0,,BLOCKED
39,Away,3.20-4.00,0.02-0.05,0.30-0.34,1,0.37943052555875767,0.3338113926695054,0.04561913288925229,0.3157490382841763,0.0,0.28381115204364216,0.3157490382841763,0.03193788624053412,0.060285270558263715,3.3579999999999997,-1.0,-1.0,0.0,,BLOCKED
39,Away,4.00+,-0.02-0.02,0.30-0.34,1,0.18623855770238587,0.2032223630581234,-0.01698380535573754,0.16992444955577365,0.0,0.18390324852135548,0.16992444955577365,-0.013978798965581823,-0.12386953809043111,5.156,-1.0,-1.0,0.0,,BLOCKED
39,Away,4.00+,0.02-0.05,0.26-0.30,1,0.16584271920627974,0.12762858158052226,0.03821413762575748,0.15282053122922354,0.0,0.11981976640777853,0.15282053122922354,0.03300076482144501,0.19200014358794348,7.8,-1.0,-1.0,0.0,,BLOCKED
39,Away,4.00+,0.05-0.08,0.22-0.26,1,0.1938685350158315,0.11502885142277183,0.07883968359305968,0.17623380644010916,0.0,0.10865957290364597,0.17623380644010916,0.06757423353646319,0.5367587921577521,8.72,-1.0,-1.0,0.0,,BLOCKED
39,Away,4.00+,<-0.02,<=0.22,1,0.09314385708793249,0.12599571967977582,-0.032851862591843334,0.08893757191929542,0.0,0.11838137961464922,0.08893757191929542,-0.02944380769535379,-0.29739318183756613,7.9,-1.0,-1.0,0.0,,BLOCKED
39,Away,<1.55,-0.02-0.02,<=0.22,1,1.5900675956866797,1.5802010922490746,0.00986650343760509,0.7960881722916677,0.0,0.794066317626527,0.7960881722916677,0.00202185466514071,-0.060615956695832085,1.18,-1.0,-1.0,0.0,,BLOCKED
39,Draw,2.40-3.20,-0.02-0.02,0.30-0.34,1,0.33984003503417903,0.3507186708210914,-0.010878635786912394,0.28811580981488083,0.0,0.2958181671115425,0.28811580981488083,-0.007702357296661688,-0.08955404098497655,3.16,-1.0,-1.0,0.0,,BLOCKED
39,Draw,3.20-4.00,0.02-0.05,0.26-0.30,1,0.30880678402090295,0.27548212509758,0.033324658923322925,0.26567736081216864,0.0,0.2407939972940231,0.26567736081216864,0.024883363518145546,0.055270477145933805,3.972,-1.0,-1.0,0.0,,BLOCKED
39,Home,1.55-1.70,0.05-0.08,0.22-0.26,1,1.1027841796706583,0.9082041002388335,0.19458007943182487,0.6680544002514677,0.0,0.5967522332979731,0.6680544002514677,0.07130216695349456,0.055525952397319056,1.58,-1.0,-1.0,0.0,,BLOCKED
39,Home,1.55-1.70,0.08-0.12,0.22-0.26,1,1.1659158912901812,0.9036828786582227,0.26223301263195853,0.68836289442742,0.0,0.594924933090982,0.68836289442742,0.093437961336438,0.06696248636250113,1.55,-1.0,-1.0,0.0,,BLOCKED
39,Home,2.00-2.40,0.02-0.05,0.30-0.34,1,0.6742800284150822,0.5890751906686158,0.08520483774646637,0.49047686924273165,0.0,0.44515983109645146,0.49047686924273165,0.045317038146280186,0.041772870271561846,2.1239999999999997,-1.0,-1.0,0.0,,BLOCKED
39,Home,2.00-2.40,0.05-0.08,0.26-0.30,1,0.6732149863339085,0.5487059824821275,0.12450900385178099,0.48993391658475266,0.0,0.42230312320367885,0.48993391658475266,0.0676307933810738,0.10235131231569339,2.25,-1.0,-1.0,0.0,,BLOCKED
39,Home,2.00-2.40,0.12+,0.26-0.30,1,0.804813211392541,0.5531855916543719,0.25162761973816916,0.5528285547094989,0.0,0.4248851917848619,0.5528285547094989,0.12794336292463698,0.23391333411160153,2.232,-1.0,-1.0,0.0,,BLOCKED
39,Home,2.40-3.20,0.05-0.08,0.26-0.30,1,0.4941612076403939,0.37812206726334746,0.11603914037704643,0.3899175747853424,0.0,0.3148531384412059,0.3899175747853424,0.07506443634413651,0.15805519711246707,2.97,-1.0,-1.0,0.0,,BLOCKED
39,Home,2.40-3.20,0.12+,0.34+,1,0.6807587660231619,0.46238335220264537,0.2183754138205165,0.4937672655955957,0.0,0.3702191342220367,0.4937672655955957,0.12354813137355897,0.26700680351829864,2.5660000000000003,-1.0,-1.0,0.0,,BLOCKED
39,Home,2.40-3.20,<-0.02,0.26-0.30,1,0.2571953506066316,0.3775252270565635,-0.12032987644993187,0.22678284942863594,0.0,0.31444409319149247,0.22678284942863594,-0.08766124376285653,-0.31965145171409215,3.0,-1.0,-1.0,0.0,,BLOCKED
39,Home,3.20-4.00,0.02-0.05,0.34+,1,0.3496810820418774,0.29984649548310655,0.04983458655877088,0.2950871367543481,0.0,0.25906805164657815,0.2950871367543481,0.036019085107769966,0.07883857197389665,3.656,-1.0,-1.0,0.0,,BLOCKED
39,Home,3.20-4.00,0.05-0.08,0.26-0.30,1,0.42339988495798714,0.34830669426821587,0.07509319068977127,0.34518327061070425,0.0,0.29411764705882354,0.34518327061070425,0.05106562355188071,0.1045864659542537,3.2,-1.0,-1.0,0.0,,BLOCKED
39,Home,3.20-4.00,0.08-0.12,0.34+,1,0.43641890227012164,0.29191672739346575,0.1445021748766559,0.35365308697182457,0.0,0.2531692760749341,0.35365308697182457,0.10048381089689046,0.32619907614434207,3.75,-1.0,-1.0,0.0,,BLOCKED
39,Home,4.00+,0.02-0.05,0.22-0.26,1,0.13547875545029348,0.10851027424909196,0.026968481201201516,0.12670228445186588,0.0,0.1028303229751214,0.12670228445186588,0.023871961476744474,0.16819506264620343,9.22,-1.0,-1.0,0.0,,BLOCKED
39,Home,4.00+,<-0.02,0.30-0.34,1,0.20730810479477485,0.2771833714835314,-0.06987526668875654,0.18723080667940512,0.0,0.2420844957231739,0.18723080667940512,-0.05485368904376878,-0.24545984908199736,4.03,-1.0,-1.0,0.0,,BLOCKED
61,Away,1.70-2.00,<-0.02,0.30-0.34,1,0.5876851006147735,0.684137950286335,-0.09645284967156142,0.44438801697490427,0.0,0.4954750322310625,0.44438801697490427,-0.05108701525615822,-0.14944133551003314,1.9140000000000001,-1.0,-1.0,0.0,,BLOCKED
61,Away,2.00-2.40,-0.02-0.02,0.34+,1,0.4858928324957551,0.5138370813262215,-0.027944248830466423,0.3848522723720805,0.0,0.40180415660214613,0.3848522723720805,-0.01695188423006566,-0.07943336448598337,2.3920000000000003,-1.0,-1.0,0.0,,BLOCKED
61,Away,2.40-3.20,0.12+,0.34+,1,0.6338283143928808,0.42865225787550054,0.20517605651738025,0.46944322999574,0.0,0.34861359570661893,0.46944322999574,0.12082963428912108,0.2712522668284638,2.7079999999999997,-1.0,-1.0,0.0,,BLOCKED
61,Away,3.20-4.00,-0.02-0.02,0.26-0.30,1,0.256421482480074,0.2807269161385325,-0.024305433658458497,0.2261842497321619,0.0,0.244765450310817,0.2261842497321619,-0.018581200578655116,-0.12330984803814049,3.876,-1.0,-1.0,0.0,,BLOCKED
61,Away,3.20-4.00,0.05-0.08,0.30-0.34,1,0.3697225961991479,0.27602048992859707,0.09370210627055081,0.3090740304544957,0.0,0.2412026171022406,0.3090740304544957,0.0678714133522551,0.21218834744253212,3.9219999999999997,-1.0,-1.0,0.0,,BLOCKED
61,Away,3.20-4.00,0.12+,0.34+,1,0.509457997783606,0.28013525895514924,0.22932273882845677,0.3991788630344325,0.0,0.24431847815024818,0.3991788630344325,0.15486038488418433,0.5496123462996669,3.882,-1.0,-1.0,0.0,,BLOCKED
61,Away,4.00+,0.02-0.05,0.26-0.30,1,0.22947465421651045,0.19028183172952068,0.03919282248698977,0.20504888295860144,0.0,0.17327389654036526,0.20504888295860144,0.03177498641823617,0.1212072920176328,5.468000000000001,-1.0,-1.0,0.0,,BLOCKED
61,Away,4.00+,0.02-0.05,0.34+,1,0.2931239134534632,0.24923847419603667,0.04388543925742655,0.25407029575541407,0.0,0.22060591415712683,0.25407029575541407,0.03346438159828724,0.09555111529734561,4.312,-1.0,-1.0,0.0,,BLOCKED
61,Away,4.00+,0.05-0.08,0.22-0.26,1,0.1709221808845666,0.08956133173503453,0.08136084914953207,0.1571128363470125,0.0,0.08566781417475276,0.1571128363470125,0.07144502217225975,0.7313834565440778,11.02,-1.0,-1.0,0.0,,BLOCKED
61,Away,4.00+,0.05-0.08,0.30-0.34,1,0.3225000274827819,0.25028388113337136,0.07221614634941054,0.27566408809985044,0.0,0.22142027239934062,0.27566408809985044,0.05424381570050982,0.17653432801016167,4.268,-1.0,-1.0,0.0,,BLOCKED
61,Away,4.00+,0.05-0.08,0.34+,1,0.3383166803404031,0.2534440062690599,0.08487267407134319,0.28703053127013045,0.0,0.22387679825779455,0.28703053127013045,0.0631537330123359,0.2095466587723298,4.214,-1.0,-1.0,0.0,,BLOCKED
61,Away,4.00+,0.08-0.12,0.30-0.34,1,0.354805558676179,0.2279176864355191,0.12688787224065992,0.2986902064432605,0.0,0.20381020564179642,0.2986902064432605,0.09488000080146408,0.3901042207869345,4.654000000000001,-1.0,-1.0,0.0,,BLOCKED
61,Away,4.00+,0.08-0.12,0.34+,1,0.3762442851708343,0.2294426748492311,0.14680161032160322,0.31356537324100836,0.0,0.20502346051836587,0.31356537324100836,0.10854191272264249,0.4499262858664228,4.6240000000000006,-1.0,-1.0,0.0,,BLOCKED
61,Away,4.00+,0.12+,0.26-0.30,1,0.4056306492140244,0.18720538619471752,0.2184252630193069,0.3334436849364581,0.0,0.17072660241412688,0.3334436849364581,0.16271708252233122,0.8439435776986133,5.53,-1.0,-1.0,0.0,,BLOCKED
61,Away,4.00+,0.12+,0.30-0.34,1,0.4263465197088842,0.24429743029075274,0.18204908941813147,0.34710993635682336,0.0,0.21674536403990333,0.34710993635682336,0.13036457231692003,0.5133993225157496,4.359999999999999,-1.0,-1.0,0.0,,BLOCKED
61,Draw,3.20-4.00,0.08-0.12,0.30-0.34,1,0.41056043101318396,0.28041053242506536,0.1301498985881186,0.33672157584462675,0.0,0.24452646859648,0.33672157584462675,0.09219510724814675,0.3004187259119484,3.8619999999999997,-1.0,-1.0,0.0,,BLOCKED
61,Draw,4.00+,0.02-0.05,<=0.22,1,0.24808082086641242,0.19599690145074694,0.05208391941566548,0.2197031235401033,0.0,0.17798521827247163,0.2197031235401033,0.041717905267631666,0.16574477350378802,5.306,-1.0,-1.0,0.0,,BLOCKED
61,Draw,4.00+,0.08-0.12,0.34+,1,0.4154038198172972,0.270610813054195,0.1447930067631022,0.3399263239527804,0.0,0.23708664544696723,0.3399263239527804,0.10283967850581316,0.37398220141713834,4.042,-1.0,-1.0,0.0,,BLOCKED
61,Draw,4.00+,0.12+,0.26-0.30,1,0.4436804290177604,0.2444597105519415,0.1992207184658189,0.3583295526795595,0.0,0.2168724604939024,0.3583295526795595,0.1414570921856571,0.5599279859983488,4.353333333333333,-1.0,-1.0,0.0,,BLOCKED
61,Home,1.55-1.70,0.05-0.08,0.22-0.26,1,1.069519741914322,0.8976393195554828,0.17188042235883927,0.6568267104039284,0.0,0.5924694254541722,0.6568267104039284,0.06435728494975612,0.05223639006709324,1.6019999999999999,-1.0,-1.0,0.0,,BLOCKED
61,Home,1.55-1.70,<-0.02,0.34+,1,0.7613070909792182,0.8465292933307043,-0.08522220235148603,0.5329444562311579,0.0,0.5710990589372119,0.5329444562311579,-0.038154602706053975,-0.10571920244411714,1.6779999999999997,-1.0,-1.0,0.0,,BLOCKED
61,Home,1.70-2.00,-0.02-0.02,0.30-0.34,1,0.7089807148965981,0.6956605126609507,0.013320202235647338,0.5078544214506605,0.0,0.5012550881631354,0.5078544214506605,0.006599333287525155,-0.02999805502923858,1.9099999999999997,-1.0,-1.0,0.0,,BLOCKED
61,Home,1.70-2.00,0.02-0.05,0.34+,1,0.7960673125851145,0.7065439244674179,0.08952338811769667,0.5489004862933544,0.0,0.5066537034601845,0.5489004862933544,0.04224678283316996,0.027541710341159487,1.8719999999999999,-1.0,-1.0,0.0,,BLOCKED
61,Home,1.70-2.00,0.08-0.12,0.26-0.30,1,1.0863174507702162,0.7987762432659228,0.28754120750429346,0.6625430899580073,0.0,0.5501208299466791,0.6625430899580073,0.11242226001132816,0.14354937326752037,1.7259999999999998,-1.0,-1.0,0.0,,BLOCKED
61,Home,1.70-2.00,0.08-0.12,0.30-0.34,1,1.028313353025152,0.7498623790267123,0.27845097399843977,0.6423903866324171,0.0,0.5275684352408425,0.6423903866324171,0.11482195139157458,0.15373313439182112,1.796,-1.0,-1.0,0.0,,BLOCKED
61,Home,2.00-2.40,0.02-0.05,0.30-0.34,1,0.5763245100144098,0.5090548651381975,0.06726964487621223,0.4380399460606733,0.0,0.3989366035920062,0.4380399460606733,0.03910334246866709,0.0407829118401597,2.376,-1.0,-1.0,0.0,,BLOCKED
61,Home,3.20-4.00,0.05-0.08,0.34+,1,0.38480634475268677,0.29568083694918806,0.0891255078034987,0.31941757819909944,0.0,0.2559751446281344,0.31941757819909944,0.06344243357096502,0.18248387449306636,3.7020000000000004,-1.0,-1.0,0.0,,BLOCKED
61,Home,3.20-4.00,0.08-0.12,0.30-0.34,1,0.5213516633412846,0.35377913141322775,0.16757253192805682,0.4062825008120735,0.0,0.2979699933914552,0.4062825008120735,0.10831250742061832,0.303354262605132,3.2080000000000006,-1.0,-1.0,0.0,,BLOCKED
61,Home,4.00+,-0.02-0.02,0.22-0.26,1,0.08203811258597023,0.09141518076670173,-0.009377068180731502,0.07876315269128203,0.0,0.08736127781410129,0.07876315269128203,-0.008598125122819253,-0.14384453024576416,10.870000000000001,-1.0,-1.0,0.0,,BLOCKED
61,Home,4.00+,0.02-0.05,0.26-0.30,1,0.27062563290778346,0.22576402158649028,0.04486161132129318,0.2370979516274042,0.0,0.20209363186972956,0.2370979516274042,0.03500431975767465,0.11530876445530946,4.704,-1.0,-1.0,0.0,,BLOCKED
78,Away,1.55-1.70,0.02-0.05,0.22-0.26,1,1.0485898947663197,0.9520159234897826,0.09657397127653711,0.6495684537662293,0.0,0.6140378315393359,0.6495684537662293,0.035530622226893405,0.012027650967785242,1.558,-1.0,-1.0,0.0,,BLOCKED
78,Away,1.55-1.70,0.08-0.12,0.22-0.26,1,1.1126173800171917,0.8427054298129935,0.2699119502041982,0.6713024920970614,0.0,0.5694558605951011,0.6713024920970614,0.10184663150196027,0.10764911196015126,1.65,-1.0,-1.0,0.0,,BLOCKED
78,Away,1.70-2.00,<-0.02,0.30-0.34,1,0.5140846890667722,0.6817385443132667,-0.16765385524649457,0.40195225618727826,0.0,0.4942630185348632,0.40195225618727826,-0.09231076234758495,-0.2322711906822985,1.91,-1.0,-1.0,0.0,,BLOCKED
78,Away,2.00-2.40,0.02-0.05,0.34+,1,0.6230312973901374,0.541576983123847,0.08145431426629046,0.46368376294825464,0.0,0.4181700075549499,0.46368376294825464,0.04551375539330477,0.051634774366641434,2.268,-1.0,-1.0,0.0,,BLOCKED
78,Away,2.00-2.40,0.08-0.12,0.34+,1,0.7043557455926648,0.519300250756963,0.18505549483570183,0.5055729915518901,0.0,0.40506329113924056,0.5055729915518901,0.1005097004126495,0.18809653014694172,2.35,-1.0,-1.0,0.0,,BLOCKED
78,Away,2.00-2.40,0.12+,0.34+,1,0.8086910149309533,0.5484911266524656,0.2601998882784877,0.5545592399249529,0.0,0.42217898832684825,0.5545592399249529,0.13238025159810468,0.24775828983114412,2.25,-1.0,-1.0,0.0,,BLOCKED
78,Away,2.40-3.20,-0.02-0.02,0.26-0.30,1,0.4014030890848102,0.375355306636794,0.0260477824480162,0.330619813196979,0.0,0.31295487627365354,0.330619813196979,0.017664936923325436,-0.00814056040906308,3.0,-1.0,-1.0,0.0,,BLOCKED
78,Away,3.20-4.00,0.02-0.05,0.30-0.34,1,0.33826729546800316,0.27520657109744545,0.06306072437055771,0.28699532049445947,0.0,0.24058476621714509,0.28699532049445947,0.046410554277314386,0.13018757210718146,3.938,-1.0,-1.0,0.0,,BLOCKED
78,Away,3.20-4.00,0.08-0.12,0.30-0.34,1,0.4337440745956916,0.30600487912489516,0.12773919547079643,0.35192190608848,0.0,0.2636169734574222,0.35192190608848,0.08830493263105782,0.2633996428576433,3.59,-1.0,-1.0,0.0,,BLOCKED
78,Away,4.00+,0.05-0.08,0.22-0.26,1,0.15558719140268915,0.0972285022474074,0.05835868915528175,0.1440875545313339,0.0,0.09265134876234482,0.1440875545313339,0.05143620576898908,0.47977918503679917,10.27,-1.0,-1.0,0.0,,BLOCKED
78,Away,4.00+,0.08-0.12,0.34+,1,0.37332601632114876,0.26015016851444545,0.11317584780670331,0.31155924666777846,0.0,0.2290641931742386,0.31155924666777846,0.08249505349353986,0.31478002093802493,4.22,-1.0,-1.0,0.0,,BLOCKED
78,Away,<1.55,-0.02-0.02,0.26-0.30,1,0.925588351880178,0.9697262973574234,-0.04413794547724548,0.6037018123131788,0.0,0.6208131916668711,0.6037018123131788,-0.017111379353692335,-0.07633622716083643,1.53,-1.0,-1.0,0.0,,BLOCKED
